88
3.6985651373580244E-4,	0.014794260549432097,	0.05,
0.002295788883929778,	0.0385186474038795,	0.05,
0.006629102625072885,	0.08666627482286215,	0.05,
0.014332647052640902,	0.15407088855136034,	0.05,
0.026369083993339676,	0.2407287388139755,	0.05,
0.04321927530419736,	0.33700382621715363,	0.05,
0.06488216203229943,	0.4332577345620414,	0.05,
0.09135604095378316,	0.5294775784296746,	0.05,
0.12263830613342624,	0.6256453035928614,	0.05,
0.15872513247464237,	0.7217365268243227,	0.05,
0.19961110060664067,	0.817719362639966,	0.05,
0.24528876370449065,	0.9135532619569999,	0.05,
0.2957481591347731,	1.0091879086056483,	0.05,
0.35097626789113634,	1.1045621751272654,	0.05,
0.4109564279297768,	1.1996032007728097,	0.05,
0.4756677090241256,	1.2942256218869748,	0.05,
0.545084261341887,	1.388331046355229,	0.05,
0.6191746507966324,	1.4818077890949073,	0.05,
0.6979012004445359,	1.574530992958069,	0.05,
0.7812193578333003,	1.666363147775289,	0.05,
0.8690771134473141,	1.7571551122802758,	0.05,
0.9614144961065199,	1.8467476531841156,	0.05,
1.0581631728569874,	1.9349735350093478,	0.05,
1.1592461805246563,	2.021660153353378,	0.05,
1.2645778130309573,	2.106632650126021,	0.05,
1.3740636845591094,	2.189717430563043,	0.05,
1.4876009811558604,	2.270745931935017,	0.05,
1.605078904632179,	2.349558469526371,	0.05,
1.726379301715078,	2.4260079416579807,	0.05,
1.8513774597602475,	2.499963160903392,	0.05,
1.9799430385835632,	2.5713115764663166,	0.05,
2.111941097254136,	2.6399611734114594,	0.05,
2.2472331660093636,	2.7058413751045487,	0.05,
2.3856783076317574,	2.768902832447873,	0.05,
2.527134110473712,	2.829116056839097,	0.05,
2.6714575566743344,	2.8864689240124406,	0.05,
2.8185057142351315,	2.940963151215945,	0.05,
2.9681362095931645,	2.9926099071606553,	0.05,
3.1202074475965826,	3.0414247600683666,	0.05,
3.274169412283568,	3.0792392937397026,	0.05,
3.429088863091292,	3.098389016154485,	0.05,
3.5840740703014937,	3.0997041442040385,	0.05,
3.7382747356708586,	3.084013307387297,	0.05,
3.8906732846451293,	3.0479709794854153,	0.05,
4.040302428828478,	2.9925828836669774,	0.05,
4.186446005044041,	2.9228715243112515,	0.05,
4.328423899089462,	2.8395578809084356,	0.05,
4.46559039253736,	2.7433298689579404,	0.05,
4.59752749595813,	2.6387420684153993,	0.05,
4.724198624816487,	2.53342257716714,	0.05,
4.845735367860797,	2.4307348608862025,	0.05,
4.962264294232896,	2.3305785274419764,	0.05,
5.073907598047139,	2.2328660762848687,	0.05,
5.180783657709372,	2.1375211932446603,	0.05,
5.283007496644695,	2.0444767787064575,	0.05,
5.380691139176969,	1.953672850645496,	0.05,
5.473943860845942,	1.8650544333794694,	0.05,
5.56287233707043,	1.7785695244897433,	0.05,
5.647580697579269,	1.6941672101767693,	0.05,
5.72817049704464,	1.6117959893074123,	0.05,
5.804740614495881,	1.5314023490248152,	0.05,
5.8773870956466,	1.4529296230143807,	0.05,
5.946202953158657,	1.37631715024116,	0.05,
6.011277940034923,	1.3014997375253294,	0.05,
6.072698310869999,	1.228407416701512,	0.05,
6.130546584648731,	1.1569654755746486,	0.05,
6.184901321213857,	1.0870947313025319,	0.05,
6.235836921538312,	1.0187120064890978,	0.05,
6.283423459671967,	0.951730762673094,	0.05,
6.327726551840126,	0.8860618433631684,	0.05,
6.368807265752028,	0.8216142782380405,	0.05,
6.406722070870212,	0.7582961023636848,	0.05,
6.441522828332282,	0.696015149241395,	0.05,
6.473256817394176,	0.6346797812378758,	0.05,
6.501966793867464,	0.574199529465762,	0.05,
6.5276910749153245,	0.5144856209572164,	0.05,
6.550463643897702,	0.45545137964754107,	0.05,
6.570314268575001,	0.39701249354598295,	0.05,
6.587268625984424,	0.3390871481884689,	0.05,
6.601348427438267,	0.28159602907684556,	0.05,
6.612571537681542,	0.2244622048655063,	0.05,
6.620952082695239,	0.16761090027395112,	0.05,
6.6266515155914565,	0.11398865792435088,	0.05,
6.630109549196663,	0.06916067210412785,	0.05,
6.631893641153261,	0.03568183913195024,	0.05,
6.632569101162728,	0.01350920018934639,	0.05,
6.632700246142225,	0.0026228995899227493,	0.05,
6.632700246142225,	0.0,	0.05,
