76
3.6656246461197776E-4,	0.01466249858447911,	0.05,
0.002686458269174325,	0.04639791609124694,	0.05,
0.007910604561912163,	0.10448292585475676,	0.05,
0.017213000227268415,	0.18604791330712503,	0.05,
0.031786697890584144,	0.29147395326631453,	0.05,
0.052269804738410364,	0.4096621369565244,	0.05,
0.0787437373061971,	0.5294786513557348,	0.05,
0.1113152461787909,	0.6514301774518761,	0.05,
0.15011786352005688,	0.7760523468253192,	0.05,
0.19531350891536714,	0.9039129079062053,	0.05,
0.24709409533887777,	1.0356117284702129,	0.05,
0.30568286970981734,	1.171775487418791,	0.05,
0.37133507344654715,	1.3130440747345955,	0.05,
0.4443372902767593,	1.4600443366042426,	0.05,
0.5250045425471809,	1.6133450454084315,	0.05,
0.6136738049902354,	1.7733852488610906,	0.05,
0.7106921363390486,	1.940366626976265,	0.05,
0.8163971738405283,	2.114100750029595,	0.05,
0.9310874832515302,	2.293806188220037,	0.05,
1.0549805747653287,	2.477861830275968,	0.05,
1.188157851459578,	2.6635455338849887,	0.05,
1.330498979697603,	2.8468225647604974,	0.05,
1.4816134951965574,	3.0222903099790854,	0.05,
1.6407840909250164,	3.1834119145691786,	0.05,
1.8069413007112574,	3.3231441957248187,	0.05,
1.9786888016675592,	3.4349500191260383,	0.05,
2.1543885283950908,	3.5139945345506343,	0.05,
2.332296131887955,	3.5581520698572877,	0.05,
2.510717862262286,	3.5684346074866222,	0.05,
2.6881506867748595,	3.548656490251468,	0.05,
2.863374205047729,	3.5044703654573897,	0.05,
3.035481353234769,	3.4421429637407974,	0.05,
3.203854242182049,	3.367457778945598,	0.05,
3.36759643148645,	3.274843786088024,	0.05,
3.5255976006331675,	3.160023382934352,	0.05,
3.6770251588054905,	3.0285511634464632,	0.05,
3.8212252833029976,	2.8840024899501375,	0.05,
3.957348045036942,	2.7224552346788826,	0.05,
4.084664119028874,	2.5463214798386384,	0.05,
4.20279821551423,	2.3626819297071173,	0.05,
4.311394317212427,	2.1719220339639467,	0.05,
4.410133137097534,	1.9747763977021549,	0.05,
4.49897599804836,	1.7768572190165162,	0.05,
4.578186365446667,	1.5842073479661503,	0.05,
4.648074057948823,	1.3977538500431121,	0.05,
4.708944631628196,	1.2174114735874622,	0.05,
4.761132381642081,	1.0437550002777103,	0.05,
4.805030366291078,	0.8779596929799283,	0.05,
4.841115339384625,	0.7216994618709345,	0.05,
4.869964545524921,	0.5769841228059274,	0.05,
4.892261028564089,	0.44592966078336876,	0.05,
4.908784828120274,	0.3304759911237019,	0.05,
4.920389360604619,	0.23209064968690185,	0.05,
4.927965096188433,	0.15151471167626585,	0.05,
4.932395527836566,	0.08860863296267607,	0.05,
4.9345123194435665,	0.042335832140016356,	0.05,
4.9350566365002875,	0.010886341134417327,	0.05,
4.9354613873741595,	0.008095017477443284,	0.05,
4.936322834855619,	0.017228949629194835,	0.05,
4.937279801513981,	0.019139333167227403,	0.05,
4.938091753840666,	0.016239046533717265,	0.05,
4.938621426206393,	0.01059344731454384,	0.05,
4.938814217190906,	0.003855819690250409,	0.05,
4.9389511597784335,	0.0027388517505474268,	0.05,
4.93936819378603,	0.008340680151932893,	0.05,
4.939989772988188,	0.012431584043165946,	0.05,
4.9407279808746445,	0.014764157729140864,	0.05,
4.941493131516561,	0.015303012838327896,	0.05,
4.942201770821084,	0.014172786090461492,	0.05,
4.942782508334738,	0.01161475027307759,	0.05,
4.943197376052642,	0.008297354358083686,	0.05,
4.943453096777707,	0.005114414501289086,	0.05,
4.943581282225457,	0.0025637089550046535,	0.05,
4.9436246989997805,	8.683354864687143E-4,	0.05,
4.943631024992702,	1.2651985842556277E-4,	0.05,
4.943631024992702,	0.0,	0.05,
