77
5.434782608695652E-4,	0.021739130434782608,	0.43478260869565216,	0.05
0.002547922338573533,	0.04008888155407936,	0.366995022385935,	0.05
0.007057750126825648,	0.09019655576504229,	1.0021534842192585,	0.05
0.015074634755412781,	0.16033769257174263,	1.4028227361340067,	0.05
0.02759951191324668,	0.250497543156678,	1.8031970116987073,	0.05
0.045632106247810486,	0.3606518866912761,	2.2030868706919624,	0.05
0.07017033579254328,	0.4907645908946558,	2.602254084067593,	0.05
0.10220959018186551,	0.6407850877864446,	3.000409937835776,	0.05
0.14274187669920899,	0.8106457303468695,	3.3972128512084976,	0.05
0.19275482839742641,	1.0002590339643485,	3.7922660723495794,	0.05
0.2527309468282781,	1.1995223686170342,	3.985266693053715,	0.05
0.3226484478963113,	1.398350021360664,	3.976553054872598,	0.05
0.4024817005466407,	1.5966650530065873,	3.9663006329184647,	0.05
0.4922011468105695,	1.7943889252785756,	3.9544774454397658,	0.05
0.5917732280809598,	1.991441625407806,	3.9410540025846075,	0.05
0.7011603254155562,	2.187741946691928,	3.926006425682438,	0.05
0.8203207268880163,	2.383208029449202,	3.9093216551454812,	0.05
0.949208636825964,	2.5777581987589557,	3.8910033861950755,	0.05
1.0877742466501221,	2.771312196483163,	3.8710799544841468,	0.05
1.2359638920671863,	2.963792908341281,	3.84961423716236,	0.05
1.3937203271800964,	3.155128702258203,	3.8267158783384403,	0.05
1.5609831527126452,	3.3452565106509766,	3.802556167855471,	0.05
1.7376894431877534,	3.5341258095021644,	3.777385977023755,	0.05
1.9232855267844553,	3.7119216719340375,	3.5559172486374635,	0.05
2.1167342542962513,	3.868974550235916,	3.1410575660375706,	0.05
2.317009657382493,	4.00550806172483,	2.730670229778287,	0.05
2.5230989770541816,	4.121786393433771,	2.325566634178813,	0.05
2.7340044184447576,	4.218108827811515,	1.9264486875548847,	0.05
2.9487445000579706,	4.29480163226426,	1.533856089054897,	0.05
3.166354859065542,	4.352207180151429,	1.1481109577433735,	0.05
3.3858883852105803,	4.39067052290077,	0.7692668549868209,	0.05
3.6064145828935934,	4.410523953660261,	0.3970686151898306,	0.05
3.8270181098526592,	4.412070539181317,	0.030931710421118197,	0.05
4.047274962316693,	4.405137049280669,	-0.13866979801296253,	0.05
4.267246740094348,	4.399435555553101,	-0.11402987455136682,	0.05
4.486999049585689,	4.3950461898268385,	-0.08778731452524724,	0.05
4.706600666997822,	4.392032348242658,	-0.060276831683605536,	0.05
4.926122588390229,	4.390438427848138,	-0.031878407890406635,	0.05
5.14563699818124,	4.390288195820223,	-0.0030046405582950797,	0.05
5.365216193176365,	4.391583899902489,	0.02591408164532183,	0.05
5.584931502407609,	4.394306184624881,	0.054445694447835535,	0.05
5.804852243168238,	4.398414815212578,	0.08217261175394341,	0.05
6.025044751452367,	4.403850165682595,	0.10870700940033728,	0.05
6.245198333898607,	4.403071648924784,	-0.01557033515622308,	0.05
6.4645142044679185,	4.38631741138623,	-0.33508475077107747,	0.05
6.682073725568025,	4.351190422002128,	-0.702539787682035,	0.05
6.896942619376865,	4.297377876176792,	-1.0762509165067335,	0.05
7.108169743702181,	4.22454248650632,	-1.4567077934094286,	0.05
7.314786697226674,	4.132339070489871,	-1.8440683203289865,	0.05
7.515808185804885,	4.020429771564221,	-2.2381859785129876,	0.05
7.710233035993695,	3.8884970037761937,	-2.638655355760555,	0.05
7.897045722284494,	3.7362537258159825,	-3.044865559204224,	0.05
8.075218266397918,	3.5634508822685067,	-3.4560568709495154,	0.05
8.244094143940764,	3.3775175508569246,	-3.7186666282316416,	0.05
8.403503777439798,	3.1881926699807033,	-3.786497617524427,	0.05
8.553387786400394,	2.9976801792119177,	-3.8102498153757125,	0.05
8.693689252998295,	2.8060293319580074,	-3.833016945078205,	0.05
8.824354315768986,	2.6133012554138184,	-3.85456153088378,	0.05
8.94533258016446,	2.4195652879094784,	-3.8747193500867994,	0.05
9.05657738727957,	2.224896142302183,	-3.8933829121459063,	0.05
9.158045973195842,	2.0293717183254465,	-3.9104884795347328,	0.05
9.24969954879504,	1.8330715119839447,	-3.926004126830036,	0.05
9.331503321870176,	1.6360754615027286,	-3.939921009624321,	0.05
9.403426479659453,	1.4384631557855494,	-3.952246114343585,	0.05
9.465442147068162,	1.2403133481741662,	-3.9629961522276647,	0.05
9.517527330149933,	1.04170366163543,	-3.9721937307747224,	0.05
9.560051072228802,	0.850474841577378,	-3.8245764011610417,	0.05
9.59388610464899,	0.6767006484037414,	-3.4754838634727303,	0.05
9.62002061763165,	0.522690259653181,	-3.080207775011208,	0.05
9.639446461056858,	0.3885168685041588,	-2.6834678229804454,	0.05
9.653158247802333,	0.27423573490951025,	-2.2856226718929706,	0.05
9.662152589415125,	0.1798868322558513,	-1.8869780530731788,	0.05
9.667427461601264,	0.10549744372278529,	-1.4877877706613203,	0.05
9.669981693568813,	0.051084639350972884,	-1.088256087436248,	0.05
9.670814581254183,	0.016657753707390224,	-0.6885377128716532,	0.05
9.670925619978238,	0.002220774481126446,	-0.28873958452527554,	0.05
9.670925619978238,	0.0,	-0.04441548962252892,	0.05
