155
3.676470588235294E-4,	0.014705882352941176,	0.2941176470588235,	0.05
0.0018995184838554756,	0.030637428500638924,	0.31863092295395495,	0.05
0.005346212607723078,	0.06893388247735205,	0.7659290795342624,	0.05
0.011473612156060622,	0.12254799096675088,	1.0722821697879765,	0.05
0.02104752856210149,	0.19147832812081733,	1.378606743081329,	0.05
0.03483365616235985,	0.2757225520051672,	1.6848844776869976,	0.05
0.05359751451743817,	0.3752771671015663,	1.9910923019279814,	0.05
0.07810437788561739,	0.49013726736358454,	2.297202005240365,	0.05
0.10911919192889012,	0.6202962808654546,	2.603180270037402,	0.05
0.14740647586044395,	0.7657456786310763,	2.9089879553124343,	0.05
0.19334738627288547,	0.9188182082488305,	3.061450592355084,	0.05
0.24693979516552836,	1.0718481778528575,	3.0605993920805385,	0.05
0.30818118838732894,	1.2248278644360115,	3.0595937316630817,	0.05
0.37706865134648826,	1.3777492591831857,	3.058427894943483,	0.05
0.45359885323697546,	1.5306040378097436,	3.057095572531159,	0.05
0.5377680300138475,	1.683383535537442,	3.0555899545539678,	0.05
0.6295719659839006,	1.8360787194010624,	3.053903677272407,	0.05
0.7290059740099158,	1.9886801605203044,	3.05202882238484,	0.05
0.836064875268445,	2.1411780251705816,	3.049957293005545,	0.05
0.9507429782534086,	2.2935620596992714,	3.047680690573795,	0.05
1.0730340573688566,	2.44582158230896,	3.0451904521937756,	0.05
1.2029313316423378,	2.5979454854696225,	3.0424780632132453,	0.05
1.3404274434745542,	2.749922236644327,	3.039535023494091,	0.05
1.4855144381484686,	2.901739893478288,	3.0363531366792174,	0.05
1.6381837441651703,	3.0533861203340353,	3.0329245371149494,	0.05
1.798426154929254,	3.2048482152816726,	3.029241898952746,	0.05
1.9662318119021014,	3.35611313945695,	3.0252984835055496,	0.05
2.14159018976768,	3.507167557311578,	3.0210883570925606,	0.05
2.324490083818208,	3.6579978810105587,	3.0166064739796106,	0.05
2.514919599919112,	3.808590322018087,	3.0118488201505667,	0.05
2.712866147339706,	3.9589309484118838,	3.006812527875935,	0.05
2.918316434640727,	4.109005746020417,	3.001495952170661,	0.05
3.1312564688859794,	4.258800684905053,	2.995898777692716,	0.05
3.351671558274832,	4.408301787777053,	2.9900220574400116,	0.05
3.579166648450597,	4.549901803515302,	2.8320003147649686,	0.05
3.812967582883108,	4.676018688650219,	2.5223377026983407,	0.05
4.052301672840303,	4.786681799143904,	2.213262209873701,	0.05
4.296397895740887,	4.881924458011664,	1.9048531773552035,	0.05
4.544487076817075,	4.961783621523769,	1.5971832702421018,	0.05
4.795802050899396,	5.026299481646421,	1.2903172024530463,	0.05
5.049577802487262,	5.075515031757323,	0.984311002218039,	0.05
5.305051582171109,	5.109475593676947,	0.6792112383924831,	0.05
5.561462998156919,	5.128228319716179,	0.3750545207846301,	0.05
5.818054082227615,	5.13182168141392,	0.07186723395482986,	0.05
6.074446229620713,	5.127842947861961,	-0.07957467103919313,	0.05
6.330638748031144,	5.1238503682086245,	-0.07985159306672429,	0.05
6.586631072783242,	5.119846495041959,	-0.08007746333330346,	0.05
6.842422757052015,	5.115833685375455,	-0.08025619333007938,	0.05
7.098013462231903,	5.111814103597762,	-0.08039163555386253,	0.05
7.353402948510426,	5.1077897255704485,	-0.08048756054627404,	0.05
7.608591065703899,	5.1037623438694695,	-0.08054763401958098,	0.05
7.863577744324803,	5.099733572418083,	-0.08057542902772497,	0.05
8.118362986944872,	5.095704852401393,	-0.08057440033381269,	0.05
8.372946859901809,	5.09167745913875,	-0.08054786525285351,	0.05
8.627329485285255,	5.087652507668912,	-0.08049902939676556,	0.05
8.881511033287289,	5.083630960040681,	-0.08043095256461186,	0.05
9.135491714888182,	5.079613632017869,	-0.08034656045623478,	0.05
9.389271774931855,	5.075601200873441,	-0.08024862288856127,	0.05
9.642851485516204,	5.071594211686992,	-0.08013978372899189,	0.05
9.896231139787552,	5.067593085426982,	-0.08002252520018516,	0.05
10.149411046023358,	5.063598124716124,	-0.07989921421716062,	0.05
10.402391522208696,	5.059609523706762,	-0.07977202018723872,	0.05
10.655172890829897,	5.055627372424036,	-0.07964302565452996,	0.05
10.907755474113527,	5.051651665672577,	-0.07951413502917504,	0.05
11.160139589574909,	5.047682309227628,	-0.07938712889897559,	0.05
11.412325545950376,	5.043719127509343,	-0.07926363436570938,	0.05
11.664313639421703,	5.039761869426558,	-0.07914516165570262,	0.05
11.916104150222623,	5.035810216018391,	-0.07903306816333,	0.05
12.16769733953519,	5.031863786251343,	-0.07892859534097241,	0.05
12.419093446739494,	5.027922144086091,	-0.0788328433050367,	0.05
12.670292686969706,	5.023984804604261,	-0.07874678963659676,	0.05
12.921295248983697,	5.020051240279811,	-0.0786712864890049,	0.05
13.17210129334183,	5.0161208871626926,	-0.07860706234236403,	0.05
13.42271095088698,	5.01219315090298,	-0.07855472519425533,	0.05
13.67312432154649,	5.00826741319021,	-0.07851475425539434,	0.05
13.92334147339673,	5.004343037004797,	-0.07848752370826162,	0.05
14.173362442054305,	5.000419373151508,	-0.07847327706578255,	0.05
14.423187230347205,	4.996495765858001,	-0.07847214587012985,	0.05
14.672815808286058,	4.992571558777077,	-0.07848414161848893,	0.05
14.92224811331846,	4.98864610064802,	-0.07850916258114182,	0.05
15.171484050894795,	4.984718751526723,	-0.07854698242594438,	0.05
15.420523495315246,	4.980788888408998,	-0.07859726235448505,	0.05
15.66936629087397,	4.976855911174489,	-0.07865954469018277,	0.05
15.918012253318414,	4.972919248888869,	-0.07873324571241014,	0.05
16.166461171599142,	4.9689783656145545,	-0.07881766548628377,	0.05
16.414712809931277,	4.965032766642673,	-0.07891197943763473,	0.05
16.662766910167534,	4.961082004725153,	-0.07901523835039725,	0.05
16.910623194501685,	4.957125686683024,	-0.07912636084258295,	0.05
17.15828136846443,	4.953163479254903,	-0.07924414856240958,	0.05
17.405741124288266,	4.949195116476701,	-0.07936725556405122,	0.05
17.653002144563548,	4.945220405505604,	-0.07949421942193169,	0.05
17.90006410627649,	4.941239234258794,	-0.07962342493620156,	0.05
18.146926685158007,	4.9372515776303825,	-0.07975313256823213,	0.05
18.393589560408998,	4.933257505019826,	-0.07988145221112575,	0.05
18.64005241975334,	4.929257186886835,	-0.08000636265983019,	0.05
18.886314964881134,	4.925250902555879,	-0.08012568661911246,	0.05
19.132376917215627,	4.921239046689892,	-0.08023711731974359,	0.05
19.37823802408327,	4.9172221373528595,	-0.08033818674064719,	0.05
19.623898065227248,	4.9132008228795865,	-0.0804262894654606,	0.05
19.869356859663352,	4.909175888722093,	-0.08049868314987663,	0.05
20.11461427293081,	4.905148265349166,	-0.08055246745852784,	0.05
20.35967022466189,	4.901119034621564,	-0.08058461455204835,	0.05
20.60452469651939,	4.897089437149997,	-0.08059194943133008,	0.05
20.849177740440094,	4.893060878414083,	-0.0805711747182869,	0.05
21.09362948720498,	4.889034935297713,	-0.08051886232740557,	0.05
21.337880155304983,	4.885013362000084,	-0.08043146595257511,	0.05
21.581930060078708,	4.8809980954744985,	-0.08030533051170963,	0.05
21.825779623072194,	4.8769912598697145,	-0.08013671209567974,	0.05
