70
3.6991337507886974E-4,	0.014796535003154788,	0.05,
0.0022196195728761492,	0.03699412395594558,	0.05,
0.006381532286367266,	0.08323825426982234,	0.05,
0.013780733109952299,	0.14798401647170065,	0.05,
0.025342584249476784,	0.2312370227904897,	0.05,
0.04199284160097038,	0.3330051470298719,	0.05,
0.06465769928792851,	0.4532971537391627,	0.05,
0.09426366562458055,	0.5921193267330408,	0.05,
0.1317371302652432,	0.7494692928132527,	0.05,
0.17800342291169585,	0.9253258529290528,	0.05,
0.23352246360305734,	1.11038081382723,	0.05,
0.2982864279457631,	1.2952792868541156,	0.05,
0.3722797844986393,	1.4798671310575233,	0.05,
0.45547628029828524,	1.6639299159929188,	0.05,
0.5478355391870352,	1.8471851777749986,	0.05,
0.6492993696005318,	2.029276608269932,	0.05,
0.7597879373033504,	2.209771354056372,	0.05,
0.8791960228159912,	2.388161710252815,	0.05,
1.0073896478051032,	2.563872499782241,	0.05,
1.1442034026462964,	2.736275096823864,	0.05,
1.2894388257169376,	2.904708461412826,	0.05,
1.4428641532811037,	3.0685065512833245,	0.05,
1.60421566770579,	3.2270302884937254,	0.05,
1.7732007181443172,	3.379701008770544,	0.05,
1.9495022851911534,	3.5260313409367243,	0.05,
2.132350670553504,	3.6569677072470075,	0.05,
2.3205545029945576,	3.7640766488210686,	0.05,
2.512960189917128,	3.848113738451405,	0.05,
2.708461898651904,	3.9100341746955136,	0.05,
2.9060079466921716,	3.950920960805351,	0.05,
3.1046035771896556,	3.9719126099496784,	0.05,
3.303310601960543,	3.9741404954177475,	0.05,
3.501244717581384,	3.958682312416818,	0.05,
3.6975714224611496,	3.9265340975953142,	0.05,
3.891370831273517,	3.8759881762473474,	0.05,
4.08177131708492,	3.8080097162280584,	0.05,
4.268072494037339,	3.7260235390483802,	0.05,
4.449608165148159,	3.630713422216397,	0.05,
4.625744751467532,	3.5227317263874602,	0.05,
4.79588071269474,	3.402719224544161,	0.05,
4.959446698454104,	3.2713197151872873,	0.05,
5.115906061915744,	3.12918726923281,	0.05,
5.264755296522557,	2.976984692136249,	0.05,
5.405523929048715,	2.8153726505231593,	0.05,
5.53788681015315,	2.647257622088707,	0.05,
5.661872526544309,	2.479714327823183,	0.05,
5.7777293154876155,	2.317135778866115,	0.05,
5.8856974683478445,	2.159363057204572,	0.05,
5.986008290777821,	2.0062164485995395,	0.05,
6.078882750228376,	1.8574891890110994,	0.05,
6.164529992497679,	1.712944845386041,	0.05,
6.243145895547504,	1.572318060996504,	0.05,
6.314911801495376,	1.4353181189574404,	0.05,
6.379993530349995,	1.3016345770923805,	0.05,
6.438540736730661,	1.1709441276133175,	0.05,
6.490686628578326,	1.0429178369532945,	0.05,
6.53654802905242,	0.9172280094818822,	0.05,
6.576225733012377,	0.7935540791991376,	0.05,
6.60980508867905,	0.6715871133334533,	0.05,
6.637456794956796,	0.553034125554929,	0.05,
6.659631016437983,	0.44348442962374485,	0.05,
6.67695643776731,	0.3465084265865556,	0.05,
6.6900479794362475,	0.26183083337874574,	0.05,
6.6995102323718685,	0.18924505871242345,	0.05,
6.705940292688861,	0.12860120633984248,	0.05,
6.70993006636578,	0.07979547353840138,	0.05,
6.712068102176946,	0.042760716223317154,	0.05,
6.7129409964016835,	0.01745788449474225,	0.05,
6.713134398306177,	0.003868038089867418,	0.05,
6.713134398306177,	0.0,	0.05,
