76
3.6656246461197776E-4,	0.01466249858447911,	0.05,
0.0027377282906265897,	0.04742331652029223,	0.05,
0.008077495267154837,	0.10679533953056496,	0.05,
0.017586341247924187,	0.19017691961538702,	0.05,
0.032484942324327755,	0.29797202152807134,	0.05,
0.05342771505013205,	0.41885545451608586,	0.05,
0.08050096636911201,	0.5414650263795991,	0.05,
0.11381785906374482,	0.6663378538926562,	0.05,
0.15351994624213466,	0.7940417435677968,	0.05,
0.19977887373995387,	0.9251785499563843,	0.05,
0.25279808261048,	1.0603841774105216,	0.05,
0.3128142303099845,	1.2003229539900901,	0.05,
0.3800978910841104,	1.3456732154825184,	0.05,
0.4549528647723783,	1.4970994737653578,	0.05,
0.5377130989417709,	1.6552046833878513,	0.05,
0.6287358133045047,	1.8204542872546765,	0.05,
0.7283889187222401,	1.9930621083547087,	0.05,
0.8370303403405566,	2.172828432366328,	0.05,
0.9549765867401393,	2.358924927991655,	0.05,
1.0824582439274473,	2.54963314374616,	0.05,
1.2195616164324008,	2.742067450099071,	0.05,
1.3661591543773595,	2.9319507588991742,	0.05,
1.5218369494383182,	3.113555901219174,	0.05,
1.6858346137298565,	3.2799532858307656,	0.05,
1.8570184402368513,	3.4236765301398924,	0.05,
2.0339082234873045,	3.537795665009064,	0.05,
2.2147674865270335,	3.617185260794582,	0.05,
2.3977470788943913,	3.6595918473471567,	0.05,
2.581051486950665,	3.6660881611254768,	0.05,
2.763087372803321,	3.640717717053125,	0.05,
2.942561013952271,	3.5894728229789954,	0.05,
3.118510853268319,	3.5189967863209612,	0.05,
3.2902818856083584,	3.435420646800789,	0.05,
3.4569458451295754,	3.33327919042434,	0.05,
3.617369762908504,	3.2084783555785688,	0.05,
3.770715088901682,	3.0669065198635583,	0.05,
3.9163327827826717,	2.912353877619797,	0.05,
4.053382268038939,	2.7409897051253376,	0.05,
4.181150816147775,	2.555370962176726,	0.05,
4.299284648619916,	2.362676649442822,	0.05,
4.407450413841531,	2.1633153044322926,	0.05,
4.505353692807032,	1.9580655793100215,	0.05,
4.59298117931426,	1.7525497301445803,	0.05,
4.670617837788813,	1.5527331694910467,	0.05,
4.738592098790393,	1.359485220031617,	0.05,
4.797227872262833,	1.1727154694487951,	0.05,
4.846879531228268,	0.9930331793087046,	0.05,
4.887963738945853,	0.8216841543516931,	0.05,
4.92098587857946,	0.6604427926721281,	0.05,
4.94655785722893,	0.5114395729894053,	0.05,
4.965403733508889,	0.37691752559918473,	0.05,
4.978350386000666,	0.2589330498355276,	0.05,
4.986302476926944,	0.159041818525571,	0.05,
4.990203950203491,	0.07802946553093969,	0.05,
4.990991384733613,	0.015748690602439927,	0.05,
4.992436494677666,	0.028902198881045563,	0.05,
4.995328393298766,	0.05783797242201088,	0.05,
4.999006214077326,	0.07355641557121147,	0.05,
5.002948045207397,	0.07883662260141047,	0.05,
5.006771009244846,	0.07645928074898722,	0.05,
5.010220122075328,	0.06898225660962494,	0.05,
5.013149869468739,	0.05859494786822785,	0.05,
5.015502365592308,	0.04704992247137258,	0.05,
5.017285187048995,	0.03565642913374417,	0.05,
5.018550949544602,	0.025315249912134935,	0.05,
5.0193797342302195,	0.016575693712347985,	0.05,
5.019864735171268,	0.009700018820975789,	0.05,
5.020101022567846,	0.004725747931552507,	0.05,
5.020177060964547,	0.0015207679340257904,	0.05,
5.020185594862557,	1.7067796020471738E-4,	0.05,
5.0202221067740656,	7.302382301623738E-4,	0.05,
5.020255361364088,	6.650918004492584E-4,	0.05,
5.020274837639874,	3.8952551571977564E-4,	0.05,
5.020281839288023,	1.400329629784415E-4,	0.05,
5.02028287622937,	2.0738826936289362E-5,	0.05,
5.02028287622937,	0.0,	0.05,
