112
3.7033889552384107E-4,	0.014813555820953643,	0.05,
0.0019468639142034368,	0.03153050037359191,	0.05,
0.005494126641748724,	0.07094525455090574,	0.05,
0.01180065017833672,	0.12613047073175992,	0.05,
0.021655308088380593,	0.19709315820087747,	0.05,
0.03545329560202287,	0.27595975027284547,	0.05,
0.053196084317059314,	0.35485577430072884,	0.05,
0.07488557327849878,	0.43378977922878914,	0.05,
0.1005240943653797,	0.5127704217376183,	0.05,
0.13011441891238357,	0.5918064909400776,	0.05,
0.16365976540291918,	0.6709069298107124,	0.05,
0.2011638082190076,	0.7500808563217682,	0.05,
0.24263068800385706,	0.8293375956969896,	0.05,
0.2880650225490181,	0.9086866909032211,	0.05,
0.3374719195045995,	0.988137939111627,	0.05,
0.39085698970835414,	1.0677014040750932,	0.05,
0.44822636201738186,	1.1473874461805544,	0.05,
0.5095866986421852,	1.2272067324960663,	0.05,
0.5749452122012616,	1.3071702711815272,	0.05,
0.6443096828258538,	1.3872894124918438,	0.05,
0.7176884767927848,	1.467575879338621,	0.05,
0.7950905653593875,	1.548041771332053,	0.05,
0.8765255441470866,	1.628699575753983,	0.05,
0.9620036526264497,	1.7095621695872614,	0.05,
1.0515357938934609,	1.7906428253402218,	0.05,
1.1451335537106244,	1.8719551963432701,	0.05,
1.2428092185572923,	1.9535132969333573,	0.05,
1.3445757929101896,	2.0353314870579466,	0.05,
1.4504470137397907,	2.117424416592022,	0.05,
1.5604373628052504,	2.1998069813091954,	0.05,
1.6745620751261985,	2.2824942464189615,	0.05,
1.7928371424180765,	2.3655013458375604,	0.05,
1.915279310987339,	2.4488433713852507,	0.05,
2.041906071625124,	2.5325352127557013,	0.05,
2.1727356403857825,	2.6165913752131695,	0.05,
2.307786928293524,	2.7010257581548296,	0.05,
2.4470794972569423,	2.78585137926837,	0.05,
2.590633499724077,	2.8710800493427002,	0.05,
2.7384695994631794,	2.9567219947820442,	0.05,
2.890608869707025,	3.04278540487691,	0.05,
3.0470726656090945,	3.1292759180413943,	0.05,
3.2078824666507013,	3.216196020832136,	0.05,
3.3730596855189714,	3.3035443773654043,	0.05,
3.542625439048619,	3.3913150705929476,	0.05,
3.716600277425057,	3.479496767528754,	0.05,
3.8950038677557344,	3.568071806613551,	0.05,
4.077854629342023,	3.6570152317257802,	0.05,
4.2651693183661985,	3.746293780483501,	0.05,
4.4569625614896715,	3.8358648624694633,	0.05,
4.653246339876805,	3.925675567742671,	0.05,
4.854029427524078,	4.015661752945461,	0.05,
5.05890172599124,	4.0974459693432355,	0.05,
5.2670301963393,	4.162569406961183,	0.05,
5.477571824324784,	4.210832559709686,	0.05,
5.6896741254760865,	4.242046023026054,	0.05,
5.902211373708571,	4.250744964649691,	0.05,
6.114049356570424,	4.236759657237064,	0.05,
6.324312593832788,	4.205264745247271,	0.05,
6.532122234535905,	4.156192814062324,	0.05,
6.736598022168666,	4.089515752655224,	0.05,
6.937125864845146,	4.010556853529601,	0.05,
7.133513331303646,	3.927749329169997,	0.05,
7.325725229236115,	3.8442379586493782,	0.05,
7.513730470944608,	3.760104834169873,	0.05,
7.697502106101713,	3.6754327031421035,	0.05,
7.877017276414499,	3.5903034062557038,	0.05,
8.05225710173765,	3.5047965064630136,	0.05,
8.223206509287314,	3.4189881509932785,	0.05,
8.38985401654165,	3.3329501450867065,	0.05,
8.552191480357521,	3.2467492763174493,	0.05,
8.710213822093129,	3.160446834712161,	0.05,
8.863918738726936,	3.0740983326761206,	0.05,
9.01330640872517,	2.987753399964678,	0.05,
9.158379199621281,	2.9014558179222316,	0.05,
9.299141383433971,	2.815243676253807,	0.05,
9.4355988636706,	2.729149604732595,	0.05,
9.567758918688725,	2.6432011003625,	0.05,
9.695629962001064,	2.5574208662467988,	0.05,
9.819221322420317,	2.4718272083850477,	0.05,
9.938543043714688,	2.386434425887433,	0.05,
10.053605703892714,	2.3012532035605093,	0.05,
10.164420254155207,	2.2162910052498597,	0.05,
10.27099787592705,	2.13155243543685,	0.05,
10.373349855814286,	2.047039597744736,	0.05,
10.471487475965136,	1.9627524030169698,	0.05,
10.565421920047308,	1.8786888816434384,	0.05,
10.65516419217282,	1.7948454425102573,	0.05,
10.740725047845382,	1.7112171134512426,	0.05,
10.822114936326987,	1.6277977696320833,	0.05,
10.89934395174992,	1.5445803084586642,	0.05,
10.972421793085715,	1.4615568267158934,	0.05,
11.041357731131297,	1.3787187609116442,	0.05,
11.106160582139497,	1.2960570201639816,	0.05,
11.166838686282532,	1.2135620828607079,	0.05,
11.22339989085981,	1.1312240915455742,	0.05,
11.275851538110336,	1.049032945010535,	0.05,
11.324200454565988,	0.9669783291130203,	0.05,
11.368452944789937,	0.8850498044789654,	0.05,
11.408614786250133,	0.8032368292039569,	0.05,
11.444691225808837,	0.7215287911740588,	0.05,
11.476686978239133,	0.6399150486059338,	0.05,
11.504606225026135,	0.5583849357400542,	0.05,
11.528452614304381,	0.47692778556491383,	0.05,
11.548229261086794,	0.39553293564824066,	0.05,
11.563938747910285,	0.3141897364698115,	0.05,
11.57558312539033,	0.23288754960088176,	0.05,
11.583421421486229,	0.15676592191797345,	0.05,
11.588118292572593,	0.09393742172730545,	0.05,
11.590486597608713,	0.04736610072238112,	0.05,
11.591338891559658,	0.017045879018919744,	0.05,
11.591487592464205,	0.002974018090912519,	0.05,
11.591487592464205,	0.0,	0.05,
