86
3.7147983384762265E-4,	0.014859193353904905,	0.05,
0.0022260258331386266,	0.03709091998582008,	0.05,
0.006398734933607722,	0.08345418200938191,	0.05,
0.013816811371807257,	0.1483615287639907,	0.05,
0.02540733871923687,	0.23181054694859224,	0.05,
0.041633539750885865,	0.32452402063297986,	0.05,
0.06249465839245888,	0.4172223728314603,	0.05,
0.08798940882613776,	0.5098950086735776,	0.05,
0.11811573796190264,	0.6025265827152977,	0.05,
0.15287053445996004,	0.6950959299611482,	0.05,
0.1922492828084617,	0.7875749669700333,	0.05,
0.23624566461168034,	0.8799276360643726,	0.05,
0.28485110822519855,	0.9721088722703645,	0.05,
0.3380542904371107,	1.0640636442382438,	0.05,
0.39584059655427767,	1.155726122343339,	0.05,
0.4581915459086903,	1.2470189870882533,	0.05,
0.5250841957367974,	1.3378529965621428,	0.05,
0.5964905363877924,	1.4281268130198992,	0.05,
0.6723768969767501,	1.5177272117791543,	0.05,
0.7527033823471259,	1.606529707407515,	0.05,
0.83742336538955,	1.6943996608484813,	0.05,
0.9264830607700981,	1.781193907610962,	0.05,
1.0198212067990287,	1.866762920578609,	0.05,
1.1173688802151072,	1.9509534683215708,	0.05,
1.2190494666663294,	2.033611729024444,	0.05,
1.3247788024948093,	2.1145867165695957,	0.05,
1.434465496583828,	2.193733881780374,	0.05,
1.5480114306037405,	2.2709186803982493,	0.05,
1.6653124248273126,	2.346019884471443,	0.05,
1.7862590449388838,	2.4189324022314236,	0.05,
1.910737513877805,	2.4895693787784254,	0.05,
2.038630683462639,	2.557863391696674,	0.05,
2.169819013627221,	2.623766603291647,	0.05,
2.304181503661267,	2.687249800680925,	0.05,
2.441596520371515,	2.748300334204953,	0.05,
2.581942472156099,	2.8069190356916804,	0.05,
2.7250982853842585,	2.863116264563194,	0.05,
2.870943649300938,	2.916907278333589,	0.05,
3.0189545175526873,	2.9602173650349908,	0.05,
3.1682244712404053,	2.9853990737543605,	0.05,
3.3178824196109677,	2.9931589674112504,	0.05,
3.4670924959261966,	2.9842015263045787,	0.05,
3.6149152268732707,	2.9564546189414824,	0.05,
3.760450673021535,	2.910708922965286,	0.05,
3.9029720673670316,	2.850427886909928,	0.05,
4.04178319881863,	2.776222629031958,	0.05,
4.176217030814638,	2.68867663992017,	0.05,
4.305765125015602,	2.5909618840192836,	0.05,
4.430302825697182,	2.4907540136315895,	0.05,
4.549941501976471,	2.392773525585765,	0.05,
4.6647881986501245,	2.296933933473081,	0.05,
4.774946221374846,	2.203160454494433,	0.05,
4.880515639574479,	2.1113883639926465,	0.05,
4.981593695238751,	2.021561113285456,	0.05,
5.078275112467023,	1.933628344565438,	0.05,
5.170652307857423,	1.8475439078079954,	0.05,
5.258815506168686,	1.7632639662252705,	0.05,
5.342852769049689,	1.6807452576200668,	0.05,
5.422849947396774,	1.599943566941692,	0.05,
5.498890569959248,	1.5208124512494916,	0.05,
5.571055682134497,	1.4433022435049736,	0.05,
5.639423649647716,	1.3673593502643884,	0.05,
5.704069941786479,	1.292925842775259,	0.05,
5.765066908208321,	1.2199393284368394,	0.05,
5.822483562138626,	1.148333078606112,	0.05,
5.876385381021626,	1.0780363776599948,	0.05,
5.926834133591468,	1.0089750513968476,	0.05,
5.9738877399916355,	0.9410721280033477,	0.05,
6.017600169139901,	0.8742485829653119,	0.05,
6.0580213751779235,	0.8084241207604459,	0.05,
6.095197272598154,	0.7435179484046035,	0.05,
6.129169747778326,	0.6794495036034318,	0.05,
6.159976703005529,	0.6161391045440602,	0.05,
6.187652127830686,	0.5535084965031473,	0.05,
6.212226191868924,	0.4914812807647529,	0.05,
6.23372535252732,	0.42998321316792487,	0.05,
6.2521724711792945,	0.3689423730394825,	0.05,
6.26758693127173,	0.3082892018486945,	0.05,
6.279984752420696,	0.2479564229793383,	0.05,
6.289378694996763,	0.18787885152134676,	0.05,
6.295884821552159,	0.1301225311079141,	0.05,
6.29991427488287,	0.0805890666142117,	0.05,
6.302066993252352,	0.04305436738965657,	0.05,
6.302940845351685,	0.017477041986663378,	0.05,
6.3031326991024486,	0.0038370750152750795,	0.05,
6.3031326991024486,	0.0,	0.05,
