86
3.7147983384762265E-4,	0.014859193353904905,	0.05,
0.0014887724999485615,	0.02234585332201877,	0.05,
0.004002700249320916,	0.0502785549874471,	0.05,
0.008471977585563367,	0.08938554672484902,	0.05,
0.015455438446384924,	0.1396692172164311,	0.05,
0.02523281617438391,	0.19554755455997963,	0.05,
0.03780486212761969,	0.2514409190647156,	0.05,
0.05317285625545908,	0.30735988255678787,	0.05,
0.07133884415819743,	0.3633197580547668,	0.05,
0.09230592875209966,	0.41934169187804465,	0.05,
0.11607861565500684,	0.4754537380581436,	0.05,
0.1426632123418063,	0.531691933735989,	0.05,
0.17206827860024043,	0.5881013251686831,	0.05,
0.2043051247428551,	0.6447369228522932,	0.05,
0.23938835225962607,	0.7016645503354196,	0.05,
0.2773364278576344,	0.758961511960167,	0.05,
0.3181722806248385,	0.8167170553440818,	0.05,
0.361923906753393,	0.8750325225710901,	0.05,
0.4086249644921374,	0.9340211547748887,	0.05,
0.4583153377814684,	0.9938074657866194,	0.05,
0.5110416444550065,	1.0545261334707627,	0.05,
0.5668576630514278,	1.1163203719284263,	0.05,
0.6258246517926446,	1.179339774824336,	0.05,
0.6880115340272681,	1.243737644692471,	0.05,
0.753494928616252,	1.3096678917796771,	0.05,
0.8223590084435606,	1.3772815965461727,	0.05,
0.8946951788747493,	1.4467234086237728,	0.05,
0.9706015776073559,	1.518127974652133,	0.05,
1.05018240873981,	1.5916166226490809,	0.05,
1.1335471357041678,	1.6672945392871565,	0.05,
1.2208095688067202,	1.745248662051047,	0.05,
1.3120868927993554,	1.8255464798527037,	0.05,
1.4074986866768522,	1.9082358775499366,	0.05,
1.507165991244489,	1.9933460913527374,	0.05,
1.6112104796607807,	2.080889768325832,	0.05,
1.7197537819708257,	2.170866046200901,	0.05,
1.8329170072739105,	2.263264506061695,	0.05,
1.9508204973525802,	2.3580698015733956,	0.05,
2.0732453764391936,	2.4484975817322665,	0.05,
2.1996121757736957,	2.5273359866900402,	0.05,
2.3293060738411437,	2.593877961348965,	0.05,
2.461677002495457,	2.64741857308627,	0.05,
2.595913461476654,	2.6847291796239445,	0.05,
2.731164401563249,	2.705018801731902,	0.05,
2.86667061408259,	2.710124250386823,	0.05,
3.0016423342686402,	2.699434403721004,	0.05,
3.135260627972035,	2.6723658740678973,	0.05,
3.266812993506179,	2.6310473106828756,	0.05,
3.3959461176845926,	2.582662483568272,	0.05,
3.5225486111864615,	2.5320498700373775,	0.05,
3.646513417411304,	2.4792961244968468,	0.05,
3.7677372256835318,	2.424476165444556,	0.05,
3.8861199669561155,	2.3676548254516785,	0.05,
4.001564403809855,	2.3088887370747835,	0.05,
4.113975819890605,	2.2482283216150063,	0.05,
4.223261808595204,	2.1857197740919805,	0.05,
4.329332156642813,	2.1214069609521875,	0.05,
4.432098814654481,	2.0553331602333387,	0.05,
4.531475944188544,	1.9875425906812638,	0.05,
4.627380028649539,	1.918081689219905,	0.05,
4.719730034050646,	1.8470001080221377,	0.05,
4.808447604997303,	1.7743514189331437,	0.05,
4.89345728120794,	1.7001935242127404,	0.05,
4.974686720515625,	1.6245887861537034,	0.05,
5.052066915568667,	1.5476039010608356,	0.05,
5.125532393145111,	1.469309551528885,	0.05,
5.195021387109596,	1.3897798792896932,	0.05,
5.260475978377794,	1.3090918253639756,	0.05,
5.321842197673394,	1.2273243859120022,	0.05,
5.379070089261767,	1.144557831767456,	0.05,
5.432113735984275,	1.060872934450145,	0.05,
5.480931247946722,	0.9763502392489373,	0.05,
5.525484718735405,	0.8910694157736668,	0.05,
5.565740154223498,	0.8051087097618512,	0.05,
5.6016673800324845,	0.7185445161797283,	0.05,
5.633239933950422,	0.6314510783587535,	0.05,
5.660434950002076,	0.543900321033063,	0.05,
5.683233040446712,	0.4559618088927279,	0.05,
5.701618181853636,	0.36770282813848504,	0.05,
5.715577610632051,	0.27918857556829985,	0.05,
5.72526028289308,	0.19365344522058425,	0.05,
5.73126303502008,	0.12005504254001169,	0.05,
5.734471847259004,	0.06417624477848521,	0.05,
5.735774770025028,	0.026058455320468528,	0.05,
5.736060854673262,	0.0057216929646768866,	0.05,
5.736060854673262,	0.0,	0.05,
